order_detail_id,order_id,product_id,quantity
3577,O00556,P017,1
3578,O01816,P007,6
3579,O03282,P020,2
3580,O00076,P009,1
3581,O01765,P001,3
3582,O02139,P018,9
3583,O02214,P027,5
3584,O01224,P009,2
3585,O01700,P017,4
3586,O04779,P003,6
3587,O02909,P011,5
3588,O00031,P007,4
3589,O00595,P027,2
3590,O03798,P008,2
3591,O02018,P022,7
3592,O03541,P012,8
3593,O00659,P010,2
3594,O04682,P013,10
3595,O02744,P012,8
3596,O02499,P029,7
3597,O03327,P009,9
3598,O00974,P027,2
3599,O03131,P016,3
3600,O00844,P015,1
3601,O01821,P020,3
3602,O01802,P021,4
3603,O04476,P003,9
3604,O03569,P025,1
3605,O02553,P010,3
3606,O00875,P021,6
3607,O00351,P007,1
3608,O00918,P030,6
3609,O02985,P022,8
3610,O04661,P025,4
3611,O00468,P025,8
3612,O00124,P009,8
3613,O03806,P020,7
3614,O00698,P016,6
3615,O03534,P026,7
3616,O00557,P017,3
3617,O02573,P029,9
3618,O01435,P020,1
3619,O01819,P014,5
3620,O00596,P003,1
3621,O03419,P027,5
3622,O00412,P028,10
3623,O01304,P004,6
3624,O01113,P021,9
3625,O02433,P007,5
3626,O01698,P003,3
3627,O04684,P030,4
3628,O01926,P029,3
3629,O02282,P005,3
3630,O03796,P011,5
3631,O00715,P008,4
3632,O04239,P002,6
3633,O00221,P014,10
3634,O00870,P008,9
3635,O04009,P009,6
3636,O01306,P027,8
3637,O03996,P016,6
3638,O01835,P026,1
3639,O04857,P016,1
3640,O01228,P008,4
3641,O01142,P023,9
3642,O01565,P007,4
3643,O00056,P007,2
3644,O04942,P019,9
3645,O04795,P026,3
3646,O04007,P029,4
3647,O01158,P013,5
3648,O00376,P002,2
3649,O03118,P011,1
3650,O00776,P020,7
3651,O03412,P021,1
3652,O04489,P014,1
3653,O00758,P013,4
3654,O02383,P007,9
3655,O02247,P027,5
3656,O00742,P023,4
3657,O04647,P004,8
3658,O02449,P023,10
3659,O02648,P013,3
3660,O03184,P003,8
3661,O00337,P016,10
3662,O04151,P030,1
3663,O01872,P012,5
3664,O02770,P005,3
3665,O04492,P015,7
3666,O02949,P011,9
3667,O02424,P006,9
3668,O03033,P013,1
3669,O00261,P030,6
3670,O00884,P021,1
3671,O00003,P005,8
3672,O04027,P024,5
3673,O01655,P016,2
3674,O04488,P030,3
3675,O04678,P006,7
3676,O04211,P007,2
3677,O04245,P029,9
3678,O02921,P010,10
3679,O01140,P007,9
3680,O03774,P021,9
3681,O01269,P019,5
3682,O02637,P021,1
3683,O02355,P021,8
3684,O01437,P005,4
3685,O04633,P017,3
3686,O04988,P017,10
3687,O01692,P020,2
3688,O01204,P030,1
3689,O03593,P030,6
3690,O02163,P014,7
3691,O01581,P012,9
3692,O02609,P002,2
3693,O01137,P020,8
3694,O03480,P003,10
3695,O00183,P017,10
3696,O02604,P008,1
3697,O04241,P016,7
3698,O01735,P001,1
3699,O03756,P018,1
3700,O04578,P026,1
3701,O03379,P017,1
3702,O02795,P014,4
3703,O01173,P020,7
3704,O00242,P020,3
3705,O02309,P013,1
3706,O04043,P009,8
3707,O02538,P007,1
3708,O02428,P029,6
3709,O00296,P018,5
3710,O04975,P006,3
3711,O04013,P027,10
3712,O02567,P012,2
3713,O02573,P006,2
3714,O03082,P026,4
3715,O04542,P015,5
3716,O00638,P011,8
3717,O04118,P012,10
3718,O02625,P006,3
3719,O00463,P003,3
3720,O04832,P029,3
3721,O01832,P008,10
3722,O04609,P011,9
3723,O02452,P022,9
3724,O01303,P002,10
3725,O04797,P015,1
3726,O03395,P002,3
3727,O03773,P008,1
3728,O04121,P023,5
3729,O03583,P028,5
3730,O01670,P011,8
3731,O00987,P005,6
3732,O02597,P009,8
3733,O00752,P015,1
3734,O00447,P013,6
3735,O04485,P017,8
3736,O04052,P020,9
3737,O02272,P006,4
3738,O01907,P006,7
3739,O04976,P024,4
3740,O04761,P012,5
3741,O04255,P006,9
3742,O03939,P024,10
3743,O04841,P022,8
3744,O01117,P028,2
3745,O00104,P019,8
3746,O04430,P013,2
3747,O00199,P025,4
3748,O02816,P024,4
3749,O01685,P017,2
3750,O00398,P028,1
3751,O01597,P009,2
3752,O02429,P029,6
3753,O01740,P019,1
3754,O03862,P030,8
3755,O04838,P007,6
3756,O02456,P013,1
3757,O03773,P025,7
3758,O01410,P003,4
3759,O00762,P030,8
3760,O00984,P020,7
3761,O03249,P007,2
3762,O02517,P002,2
3763,O00474,P010,6
3764,O00063,P019,5
3765,O02726,P005,3
3766,O02714,P027,2
3767,O00208,P019,4
3768,O01964,P008,8
3769,O00697,P020,10
3770,O02837,P028,2
3771,O02942,P015,4
3772,O04043,P019,5
3773,O02002,P012,8
3774,O01871,P001,6
3775,O00915,P026,4
3776,O00910,P004,7
3777,O00843,P018,2
3778,O04062,P010,9
3779,O04587,P029,3
3780,O03972,P013,6
3781,O04728,P027,7
3782,O01421,P019,3
3783,O00264,P024,4
3784,O02657,P018,7
3785,O01678,P017,9
3786,O04407,P020,1
3787,O03152,P006,3
3788,O03324,P009,1
3789,O02006,P020,4
3790,O02117,P021,6
3791,O04712,P029,9
3792,O01040,P006,1
3793,O03063,P012,10
3794,O00532,P007,8
3795,O01856,P023,9
3796,O04696,P001,4
3797,O03941,P013,1
3798,O04105,P012,7
3799,O03164,P001,5
3800,O02238,P003,6
3801,O00401,P028,4
3802,O01132,P014,10
3803,O04796,P030,2
3804,O04522,P015,4
3805,O02984,P027,1
3806,O03483,P018,2
3807,O00679,P019,1
3808,O03039,P016,9
3809,O04294,P010,1
3810,O01255,P014,10
3811,O03546,P001,5
3812,O01329,P027,7
3813,O03899,P015,3
3814,O02177,P002,8
3815,O01620,P027,7
3816,O02667,P029,1
3817,O00680,P022,8
3818,O04818,P015,6
3819,O03885,P028,7
3820,O00460,P019,2
3821,O02269,P003,7
3822,O00152,P030,2
3823,O04996,P008,9
3824,O01892,P002,3
3825,O01531,P016,5
3826,O01568,P015,3
3827,O00104,P004,1
3828,O00389,P020,4
3829,O00243,P008,10
3830,O04656,P026,5
3831,O00784,P020,3
3832,O02923,P025,1
3833,O04265,P025,7
3834,O04043,P008,4
3835,O04221,P030,10
3836,O01027,P017,7
3837,O03693,P004,8
3838,O03943,P006,10
3839,O03394,P019,5
3840,O00950,P026,5
3841,O01500,P003,3
3842,O03835,P011,3
3843,O03830,P010,8
3844,O02411,P028,7
3845,O03332,P026,6
3846,O03666,P010,5
3847,O03605,P030,10
3848,O01762,P029,2
3849,O01600,P016,4
3850,O04546,P006,8
3851,O00375,P030,1
3852,O03566,P020,4
3853,O01385,P006,5
3854,O02871,P009,7
3855,O02934,P030,5
3856,O02908,P015,5
3857,O01043,P017,5
3858,O00397,P021,4
3859,O04263,P008,6
3860,O01232,P010,9
3861,O00476,P029,9
3862,O02176,P008,9
3863,O02788,P029,3
3864,O01615,P006,8
3865,O04247,P005,3
3866,O03625,P029,4
3867,O00387,P015,10
3868,O01408,P016,4
3869,O00204,P003,3
3870,O02193,P019,8
3871,O02172,P011,5
3872,O00612,P025,1
3873,O01911,P004,6
3874,O04684,P017,5
3875,O04095,P011,10
3876,O02963,P020,8
3877,O03957,P025,2
3878,O04072,P014,10
3879,O04791,P022,4
3880,O05000,P016,1
3881,O01260,P018,4
3882,O04609,P015,4
3883,O02064,P018,2
3884,O04716,P029,4
3885,O01410,P021,10
3886,O01766,P023,2
3887,O04462,P008,10
3888,O00727,P005,10
3889,O04874,P007,7
3890,O03947,P015,5
3891,O03202,P013,8
3892,O03441,P029,1
3893,O03073,P027,9
3894,O00203,P002,3
3895,O01194,P014,4
3896,O03010,P021,9
3897,O04731,P011,5
3898,O00716,P010,10
3899,O00688,P021,10
3900,O03637,P005,4
3901,O03901,P023,5
3902,O02791,P024,10
3903,O02990,P024,8
3904,O00787,P029,9
3905,O00487,P028,5
3906,O02905,P029,5
3907,O04746,P004,3
3908,O02359,P011,2
3909,O04789,P003,1
3910,O00875,P019,6
3911,O02175,P009,6
3912,O03187,P002,6
3913,O02028,P001,5
3914,O04933,P030,8
3915,O03115,P002,4
3916,O01041,P001,4
3917,O04806,P013,1
3918,O04750,P009,9
3919,O00328,P018,1
3920,O02988,P011,8
3921,O02787,P021,8
3922,O04209,P020,1
3923,O01218,P006,9
3924,O03143,P018,3
3925,O04644,P008,6
3926,O02585,P003,6
3927,O03888,P013,8
3928,O04615,P002,1
3929,O04195,P010,1
3930,O02593,P024,3
3931,O00801,P013,5
3932,O04231,P018,7
3933,O01405,P025,10
3934,O04276,P026,6
3935,O02447,P001,8
3936,O00920,P012,2
3937,O03355,P022,9
3938,O04665,P027,8
3939,O01777,P014,4
3940,O04755,P027,8
3941,O02296,P010,1
3942,O01121,P023,2
3943,O02213,P028,7
3944,O01357,P008,2
3945,O02244,P007,10
3946,O00499,P017,6
3947,O02084,P007,9
3948,O03582,P016,10
3949,O03651,P020,10
3950,O03383,P024,4
3951,O03913,P020,3
3952,O01340,P015,3
3953,O01817,P030,4
3954,O00802,P024,5
3955,O00272,P027,10
3956,O00787,P007,7
3957,O02036,P027,4
3958,O01896,P005,5
3959,O01483,P025,2
3960,O02302,P021,2
3961,O03786,P018,2
3962,O01157,P018,9
3963,O02958,P004,4
3964,O03787,P008,3
3965,O04196,P012,6
3966,O04969,P012,3
3967,O04921,P010,2
3968,O03428,P004,8
3969,O04649,P017,10
3970,O02173,P001,7
3971,O00188,P010,5
3972,O03753,P002,2
3973,O01651,P006,7
3974,O04138,P002,4
3975,O03058,P013,5
3976,O01583,P004,4
3977,O00510,P005,9
3978,O04268,P004,9
3979,O01902,P029,10
3980,O02894,P005,7
3981,O02887,P023,6
3982,O04854,P012,6
3983,O02224,P005,7
3984,O04161,P010,2
3985,O02275,P019,10
3986,O03246,P020,7
3987,O03783,P012,1
3988,O02382,P011,5
3989,O04894,P011,7
3990,O02903,P019,7
3991,O03387,P017,10
3992,O04025,P030,7
3993,O03439,P024,6
3994,O04452,P030,8
3995,O00404,P009,8
3996,O04192,P023,7
3997,O01861,P010,7
3998,O00989,P027,3
3999,O03106,P013,6
4000,O04906,P006,5
4001,O04044,P012,10
4002,O03842,P015,7
4003,O03086,P017,10
4004,O00596,P018,6
4005,O00281,P003,1
4006,O04194,P003,8
4007,O01965,P003,6
4008,O00856,P001,8
4009,O00213,P007,5
4010,O03579,P022,8
4011,O03442,P008,2
4012,O03191,P011,5
4013,O02070,P013,8
4014,O01509,P026,2
4015,O01521,P020,1
4016,O02809,P018,10
4017,O02215,P018,10
4018,O02535,P027,5
4019,O04496,P015,9
4020,O02562,P002,3
4021,O00976,P007,2
4022,O02237,P011,2
4023,O03443,P010,5
4024,O01206,P004,5
4025,O00290,P015,1
4026,O01841,P018,5
4027,O02350,P010,1
4028,O00808,P002,8
4029,O03582,P027,9
4030,O00875,P011,10
4031,O03714,P018,10
4032,O02563,P005,8
4033,O02756,P015,1
4034,O02051,P021,8
4035,O00060,P006,4
4036,O04410,P007,9
4037,O02839,P021,8
4038,O04020,P025,8
4039,O00551,P004,8
4040,O02087,P022,6
4041,O03324,P018,10
4042,O00164,P007,8
4043,O02730,P005,5
4044,O02344,P004,9
4045,O00091,P015,3
4046,O03643,P006,8
4047,O01054,P007,3
4048,O00855,P004,7
4049,O04639,P012,5
4050,O00985,P026,3
4051,O04916,P030,3
4052,O00825,P030,8
4053,O02875,P008,6
4054,O01050,P030,2
4055,O04708,P015,2
4056,O00176,P020,5
4057,O03797,P001,4
4058,O02331,P021,10
4059,O00648,P025,7
4060,O04737,P011,9
4061,O03168,P005,2
4062,O01708,P006,2
4063,O04853,P016,4
4064,O03061,P013,7
4065,O04430,P021,4
4066,O00590,P008,10
4067,O04826,P003,1
4068,O04894,P027,10
4069,O03514,P012,7
4070,O04693,P024,2
4071,O04253,P021,7
4072,O02211,P013,7
4073,O00590,P003,2
4074,O02948,P009,2
4075,O03231,P017,4
4076,O04576,P022,4
4077,O01868,P030,3
4078,O02586,P015,6
4079,O00148,P022,7
4080,O00277,P007,1
4081,O01386,P006,3
4082,O02466,P011,10
4083,O01459,P001,7
4084,O02684,P019,6
4085,O02910,P029,3
4086,O02613,P009,2
4087,O01721,P025,1
4088,O00255,P023,9
4089,O01616,P011,7
4090,O04395,P010,1
4091,O04249,P029,7
4092,O03255,P020,10
4093,O03413,P018,3
4094,O03127,P030,10
4095,O00796,P026,1
4096,O02636,P009,9
4097,O02420,P005,8
4098,O04716,P030,5
4099,O04852,P025,1
4100,O00393,P029,4
4101,O03858,P023,5
4102,O02538,P023,3
4103,O01969,P009,2
4104,O03769,P022,2
4105,O02062,P027,4
4106,O00733,P021,6
4107,O02473,P026,4
4108,O02952,P030,5
4109,O02598,P006,7
4110,O01903,P023,10
4111,O00983,P014,1
4112,O00732,P023,5
4113,O01730,P026,10
4114,O00637,P012,4
4115,O02539,P023,4
4116,O04570,P014,3
4117,O02897,P030,6
4118,O03958,P016,3
4119,O02583,P019,4
4120,O00500,P024,5
4121,O03229,P022,1
4122,O04652,P026,3
4123,O01559,P024,5
4124,O04083,P021,7
4125,O01835,P025,7
4126,O00552,P015,2
4127,O00772,P030,9
4128,O01293,P010,5
4129,O04591,P009,3
4130,O03730,P026,8
4131,O04037,P008,3
4132,O03219,P017,8
4133,O04031,P012,5
4134,O01334,P022,9
4135,O00232,P021,1
4136,O00964,P004,3
4137,O04754,P010,5
4138,O01673,P013,5
4139,O00528,P013,5
4140,O04097,P012,4
4141,O00547,P030,8
4142,O04176,P024,10
4143,O00114,P018,9
4144,O02693,P024,10
4145,O02077,P011,7
4146,O04005,P028,2
4147,O04562,P004,7
4148,O00085,P012,6
4149,O03086,P027,3
4150,O00593,P013,4
4151,O02195,P013,5
4152,O00580,P016,5
4153,O00468,P022,8
4154,O03190,P023,10
4155,O03554,P002,10
4156,O03729,P030,10
4157,O01812,P002,10
4158,O02470,P009,9
4159,O04167,P023,1
4160,O02088,P013,9
4161,O04631,P005,4
4162,O00730,P004,8
4163,O00057,P008,5
4164,O02268,P029,1
4165,O00045,P012,4
4166,O02930,P021,3
4167,O00178,P026,2
4168,O01826,P010,1
4169,O03898,P015,5
4170,O04425,P009,2
4171,O03933,P019,1
4172,O04519,P022,1
4173,O01696,P006,10
4174,O02441,P004,8
4175,O02486,P020,8
4176,O03507,P013,6
4177,O01624,P008,5
4178,O00110,P017,6
4179,O00869,P018,6
4180,O00549,P009,10
4181,O00523,P004,4
4182,O03197,P028,9
4183,O00460,P001,2
4184,O04770,P020,5
4185,O02433,P013,3
4186,O04769,P007,7
4187,O01769,P003,7
4188,O01939,P030,6
4189,O03062,P026,2
4190,O04822,P021,7
4191,O00648,P030,5
4192,O04269,P008,6
4193,O04541,P018,9
4194,O03139,P016,8
4195,O02609,P001,10
4196,O00133,P020,8
4197,O01906,P006,4
4198,O03531,P015,1
4199,O04827,P013,9
4200,O00343,P018,3
4201,O01977,P028,3
4202,O04182,P020,2
4203,O03424,P025,7
4204,O01225,P010,2
4205,O02220,P022,10
4206,O04981,P001,8
4207,O04319,P026,4
4208,O01489,P027,5
4209,O01075,P017,9
4210,O00796,P003,1
4211,O00334,P004,1
4212,O02969,P013,6
4213,O02392,P013,1
4214,O00915,P001,10
4215,O02726,P021,2
4216,O04013,P026,9
4217,O03172,P024,8
4218,O00706,P019,6
4219,O04337,P002,3
4220,O01607,P028,1
4221,O04470,P030,6
4222,O00928,P007,5
4223,O03986,P010,6
4224,O01300,P005,10
4225,O02643,P003,3
4226,O03531,P004,1
4227,O01271,P009,3
4228,O03373,P010,2
4229,O04002,P016,1
4230,O00810,P001,4
4231,O02096,P025,5
4232,O02152,P022,5
4233,O02590,P012,8
4234,O01426,P024,5
4235,O02174,P013,1
4236,O02132,P005,5
4237,O03979,P019,4
4238,O03061,P021,1
4239,O00492,P008,10
4240,O03613,P004,2
4241,O04642,P026,3
4242,O00405,P004,5
4243,O02652,P002,8
4244,O04712,P013,7
4245,O01954,P017,8
4246,O04739,P013,3
4247,O04217,P004,1
4248,O01887,P005,8
4249,O00011,P027,10
4250,O03946,P023,1
4251,O00735,P010,4
4252,O02168,P017,7
4253,O01562,P002,5
4254,O00292,P012,7
4255,O00594,P024,3
4256,O03654,P022,3
4257,O02574,P014,4
4258,O03881,P003,7
4259,O04834,P023,10
4260,O04440,P017,7
4261,O03547,P001,1
4262,O04692,P021,10
4263,O04102,P027,10
4264,O04248,P007,5
4265,O00283,P010,8
4266,O03174,P021,4
4267,O01192,P017,7
4268,O02862,P008,6
4269,O03278,P027,9
4270,O04067,P029,5
4271,O00617,P013,10
4272,O00616,P025,2
4273,O00425,P007,3
4274,O01991,P008,3
4275,O03336,P003,4
4276,O01766,P025,3
4277,O02670,P001,3
4278,O03945,P029,9
4279,O00709,P029,3
4280,O02890,P029,6
4281,O04323,P004,5
4282,O04489,P009,9
4283,O00432,P004,5
4284,O00334,P021,6
4285,O04642,P002,8
4286,O02659,P029,6
4287,O00555,P011,2
4288,O02925,P030,3
4289,O01128,P029,6
4290,O02043,P007,9
4291,O02109,P010,3
4292,O02128,P005,2
4293,O03159,P030,6
4294,O00223,P027,9
4295,O02673,P023,2
4296,O00771,P003,5
4297,O00521,P014,1
4298,O04953,P027,6
4299,O03113,P008,6
4300,O03829,P001,10
4301,O04475,P001,9
4302,O03155,P010,8
4303,O04250,P024,9
4304,O00499,P027,3
4305,O03414,P027,1
4306,O02636,P028,3
4307,O03464,P011,1
4308,O01635,P002,5
4309,O01551,P004,6
4310,O01035,P021,2
4311,O00168,P030,8
4312,O01918,P026,6
4313,O04465,P011,9
4314,O02893,P007,6
4315,O01701,P022,1
4316,O02881,P002,7
4317,O01673,P027,5
4318,O00166,P014,9
4319,O00173,P010,3
4320,O03535,P002,7
4321,O04424,P012,9
4322,O03708,P026,7
4323,O01564,P010,3
4324,O00071,P003,4
4325,O03794,P004,1
4326,O04132,P008,3
4327,O03374,P015,8
4328,O01368,P009,3
4329,O03419,P027,7
4330,O03454,P011,7
4331,O00965,P023,2
4332,O03169,P007,2
4333,O03475,P004,9
4334,O04536,P002,1
4335,O02231,P026,4
4336,O02989,P020,5
4337,O03564,P010,10
4338,O02298,P011,5
4339,O02263,P029,9
4340,O04646,P021,9
4341,O01931,P011,7
4342,O01115,P025,8
4343,O03418,P029,5
4344,O03262,P004,3
4345,O00206,P025,7
4346,O00564,P024,5
4347,O02102,P019,8
4348,O01938,P012,2
4349,O01177,P022,5
4350,O01294,P006,5
4351,O01759,P016,3
4352,O04950,P030,6
4353,O00488,P009,4
4354,O04301,P015,9
4355,O00004,P011,2
4356,O02118,P002,1
4357,O00379,P022,3
4358,O03228,P010,9
4359,O03555,P023,9
4360,O03608,P018,8
4361,O03886,P026,4
4362,O00177,P019,6
4363,O02116,P028,6
4364,O01264,P021,6
4365,O04831,P011,4
4366,O02386,P015,6
4367,O03542,P006,1
4368,O00964,P008,9
4369,O00773,P018,7
4370,O02376,P013,6
4371,O02216,P025,2
4372,O04370,P002,2
4373,O02476,P018,9
4374,O04698,P005,10
4375,O02234,P023,2
4376,O02616,P007,1
4377,O02918,P002,6
4378,O00732,P012,8
4379,O04498,P002,8
4380,O02422,P017,5
4381,O00236,P018,1
4382,O03633,P017,1
4383,O04310,P014,1
4384,O01084,P022,5
4385,O01855,P024,6
4386,O01816,P002,2
4387,O00182,P005,3
4388,O02415,P026,4
4389,O04977,P019,1
4390,O03794,P015,4
4391,O00021,P009,4
4392,O00156,P027,4
4393,O00881,P017,3
4394,O02306,P019,8
4395,O02722,P022,2
4396,O03389,P015,7
4397,O04306,P010,1
4398,O01356,P010,2
4399,O03643,P022,1
4400,O01426,P009,8
4401,O00123,P025,4
4402,O01385,P003,2
4403,O02143,P028,6
4404,O04005,P027,3
4405,O03117,P008,1
4406,O02565,P024,1
4407,O04806,P015,1
4408,O04931,P009,8
4409,O04399,P009,7
4410,O04466,P019,2
4411,O04953,P018,6
4412,O02796,P028,8
4413,O02435,P018,1
4414,O00097,P027,3
4415,O03563,P030,1
4416,O00743,P009,6
4417,O01605,P007,1
4418,O02872,P023,10
4419,O01495,P015,2
4420,O03212,P006,10
4421,O01614,P021,4
4422,O03347,P003,9
4423,O00093,P029,6
4424,O00487,P004,9
4425,O01848,P023,6
4426,O04046,P001,3
4427,O03333,P009,10
4428,O00221,P016,1
4429,O04092,P006,7
4430,O03558,P011,6
4431,O04144,P030,10
4432,O00012,P008,10
4433,O01616,P006,8
4434,O00865,P004,7
4435,O01783,P007,3
4436,O01770,P024,6
4437,O03066,P030,1
4438,O02229,P027,7
4439,O04110,P021,2
4440,O03541,P027,9
4441,O02935,P018,9
4442,O03280,P027,9
4443,O01084,P018,3
4444,O04989,P006,1
4445,O04029,P013,4
4446,O03709,P017,3
4447,O02566,P023,8
4448,O00319,P018,7
4449,O03235,P025,1
4450,O02981,P023,3
4451,O00386,P029,2
4452,O03543,P025,3
4453,O01265,P015,10
4454,O03506,P021,6
4455,O00137,P030,1
4456,O01497,P013,10
4457,O02809,P004,10
4458,O03345,P001,8
4459,O02458,P011,6
4460,O00578,P004,9
4461,O04655,P008,9
4462,O04950,P018,3
4463,O02533,P005,2
4464,O04784,P003,5
4465,O00814,P018,1
4466,O02669,P024,3
4467,O01831,P024,7
4468,O00094,P030,6
4469,O04462,P006,6
4470,O01204,P020,9
4471,O00510,P021,9
4472,O02408,P015,2
4473,O03940,P011,10
4474,O04379,P014,2
4475,O04994,P029,1
4476,O00035,P004,6
4477,O04773,P029,4
4478,O04398,P003,9
4479,O04212,P002,2
4480,O02211,P015,1
4481,O02261,P027,5
4482,O00933,P009,8
4483,O01573,P020,2
4484,O00222,P004,5
4485,O00358,P005,2
4486,O02112,P016,3
4487,O00188,P012,2
4488,O00141,P016,3
4489,O02406,P029,9
4490,O01198,P021,6
4491,O04266,P028,3
4492,O04100,P026,4
4493,O04390,P009,6
4494,O04416,P014,8
4495,O00349,P018,6
4496,O00264,P006,3
4497,O02293,P026,2
4498,O03399,P007,1
4499,O03032,P022,7
4500,O03799,P019,9
4501,O03160,P011,1
4502,O04184,P023,9
4503,O03829,P014,3
4504,O04212,P017,8
4505,O03058,P027,2
4506,O04207,P016,2
4507,O00266,P029,7
4508,O04554,P014,3
4509,O03639,P021,7
4510,O04009,P024,3
4511,O01714,P029,1
4512,O00804,P021,6
4513,O04388,P023,10
4514,O01068,P014,10
4515,O00741,P008,7
4516,O02180,P023,1
4517,O04823,P006,9
4518,O03081,P020,4
4519,O04892,P027,3
4520,O01639,P018,10
4521,O03050,P011,7
4522,O02461,P017,7
4523,O01082,P027,10
4524,O03988,P004,4
4525,O04349,P020,1
4526,O02795,P018,4
4527,O03732,P015,9
4528,O00336,P026,6
4529,O01931,P025,2
4530,O00510,P022,4
4531,O03937,P027,5
4532,O00393,P015,4
4533,O04381,P011,9
4534,O00676,P016,2
4535,O01415,P004,1
4536,O00209,P021,1
4537,O01931,P020,6
4538,O02157,P008,2
4539,O03218,P017,1
4540,O03331,P025,6
4541,O03314,P012,2
4542,O04757,P010,3
4543,O04835,P002,9
4544,O04545,P013,10
4545,O03631,P023,3
4546,O03560,P027,7
4547,O03239,P001,3
4548,O04088,P014,7
4549,O03435,P022,10
4550,O01481,P015,6
4551,O02574,P028,6
4552,O03309,P014,6
4553,O04473,P007,8
4554,O01971,P011,10
4555,O01145,P026,7
4556,O04904,P024,1
4557,O04484,P016,8
4558,O04396,P021,4
4559,O00559,P005,10
4560,O04968,P001,8
4561,O02760,P018,9
4562,O01500,P005,4
4563,O03315,P025,8
4564,O01809,P020,9
4565,O01129,P002,5
4566,O02333,P022,8
4567,O01475,P002,9
4568,O02387,P029,8
4569,O02290,P021,10
4570,O04351,P016,6
4571,O00056,P029,10
4572,O00140,P004,9
4573,O01751,P018,8
4574,O01878,P015,8
4575,O00522,P023,10
4576,O02045,P030,10
4577,O02540,P022,10
4578,O04471,P004,7
4579,O01892,P019,2
4580,O00945,P008,3
4581,O00037,P027,4
4582,O03741,P014,7
4583,O00326,P022,3
4584,O01974,P008,5
4585,O00828,P015,3
4586,O02724,P021,9
4587,O01665,P022,4
4588,O01799,P015,3
4589,O00815,P020,7
4590,O03425,P015,6
4591,O00750,P011,10
4592,O04292,P009,7
4593,O01219,P005,2
4594,O02271,P004,5
4595,O00915,P027,8
4596,O04492,P020,7
4597,O04757,P017,7
4598,O00346,P005,5
4599,O00442,P020,2
4600,O03662,P028,8
4601,O00620,P008,7
4602,O02260,P030,2
4603,O02852,P028,3
4604,O00023,P020,9
4605,O04637,P028,1
4606,O01692,P008,7
4607,O04605,P003,7
4608,O03368,P029,10
4609,O00596,P016,10
4610,O03440,P006,1
4611,O00526,P011,6
4612,O03328,P024,5
4613,O04335,P020,1
4614,O02400,P002,2
4615,O01329,P029,10
4616,O03323,P016,2
4617,O01384,P010,1
4618,O02335,P014,4
4619,O01093,P011,3
4620,O03567,P015,2
4621,O00460,P028,3
4622,O01209,P016,2
4623,O00378,P019,5
4624,O01431,P018,6
4625,O03878,P012,5
4626,O04246,P011,2
4627,O03500,P004,8
4628,O02911,P026,2
4629,O04266,P007,5
4630,O02889,P023,1
4631,O03986,P017,3
4632,O00437,P023,9
4633,O04596,P021,5
4634,O03060,P018,8
4635,O00787,P005,5
4636,O03384,P014,1
4637,O03174,P016,10
4638,O03515,P024,9
4639,O03627,P017,4
4640,O04227,P017,9
4641,O00647,P026,2
4642,O01112,P021,2
4643,O04198,P004,6
4644,O02148,P001,3
4645,O00951,P023,9
4646,O01415,P010,1
4647,O03896,P005,6
4648,O00776,P020,10
4649,O02479,P001,6
4650,O00842,P022,2
4651,O04103,P006,8
4652,O03464,P018,3
4653,O02357,P024,10
4654,O01792,P009,4
4655,O02268,P025,3
4656,O01843,P010,9
4657,O03830,P004,1
4658,O00956,P014,1
4659,O03332,P022,7
4660,O04551,P019,4
4661,O02435,P024,10
4662,O01139,P002,6
4663,O01526,P011,2
4664,O04700,P014,5
4665,O01602,P011,4
4666,O01617,P004,9
4667,O01382,P007,1
4668,O01930,P010,10
4669,O00822,P009,1
4670,O01831,P014,9
4671,O03947,P024,2
4672,O02613,P003,7
4673,O02200,P028,2
4674,O04505,P008,8
4675,O00581,P001,4
4676,O01971,P025,1
4677,O03724,P007,10
4678,O02135,P014,4
4679,O04224,P017,10
4680,O03239,P030,7
4681,O00268,P007,8
4682,O00802,P018,6
4683,O03646,P030,10
4684,O03102,P028,10
4685,O03498,P004,6
4686,O03706,P021,10
4687,O01049,P016,4
4688,O02717,P021,10
4689,O01600,P014,10
4690,O03862,P019,2
4691,O01904,P019,10
4692,O03363,P028,10
4693,O02893,P027,6
4694,O04959,P027,6
4695,O03536,P017,10
4696,O00772,P001,5
4697,O02357,P008,2
4698,O03181,P010,7
4699,O01062,P003,1
4700,O03496,P003,5
4701,O04360,P004,10
4702,O00188,P015,3
4703,O03196,P021,1
4704,O02203,P006,4
4705,O04775,P030,8
4706,O00534,P023,1
4707,O03165,P016,4
4708,O00141,P024,10
4709,O02127,P028,5
4710,O00238,P003,5
4711,O00371,P004,5
4712,O00150,P013,1
4713,O01798,P002,6
4714,O02926,P021,3
4715,O03672,P013,2
4716,O02056,P009,10
4717,O01858,P026,7
4718,O02650,P004,6
4719,O04407,P015,10
4720,O04448,P001,6
4721,O03652,P020,5
4722,O00321,P001,7
4723,O04115,P012,8
4724,O00688,P007,5
4725,O04679,P018,1
4726,O04627,P003,4
4727,O03540,P012,9
4728,O00141,P029,7
4729,O00755,P029,2
4730,O04249,P023,2
4731,O04618,P026,1
4732,O03125,P004,8
4733,O00703,P002,9
4734,O01326,P014,6
4735,O00059,P019,5
4736,O00324,P001,7
4737,O01427,P028,6
4738,O01589,P028,3
4739,O04236,P027,7
4740,O00681,P002,10
4741,O03562,P023,3
